admitted_s,arrival_s,batch_size,comparison,e2e_ms,error,experiment,finished_s,first_token_s,output_tokens,preemptions,profile_name,prompt_tokens,recomputed_tokens,repeat,request_id,requested_output_tokens,tpot_ms,ttft_ms,variant
9357.529194887,9357.529194384,8,batching,2109.0309209994302,,batching-continuous-right-skewed-b8-continuous-fcfs,9359.638225305,9358.373616048,25,0,right-skewed,57,0,1,request-000009,25,52.692052374974686,844.4216640000377,continuous
9357.529208297,9357.529207872,8,batching,2582.2906299999886,,batching-continuous-right-skewed-b8-continuous-fcfs,9360.111498502,9358.79174111,26,0,right-skewed,169,0,1,request-000010,26,52.79029567995167,1262.5332380011969,continuous
9357.529291185,9357.529290916,8,batching,2162.366586000644,,batching-continuous-right-skewed-b8-continuous-fcfs,9359.691657502,9358.583386183,22,0,right-skewed,41,0,1,request-000011,22,52.77482471432276,1054.095266999866,continuous
9357.529303449,9357.529303199,8,batching,2421.3743099990097,,batching-continuous-right-skewed-b8-continuous-fcfs,9359.950677509,9358.583387763,27,0,right-skewed,36,0,1,request-000012,27,52.58806715384988,1054.084563998913,continuous
9357.52931355,9357.529313274,8,batching,2421.373051998671,,batching-continuous-right-skewed-b8-continuous-fcfs,9359.950686326,9358.894538579,21,0,right-skewed,35,0,1,request-000013,21,52.80738735000341,1365.225304998603,continuous
9357.583149123,9357.583148462,8,batching,2474.766852999892,,batching-continuous-right-skewed-b8-continuous-fcfs,9360.057915315,9359.846863093,5,0,right-skewed,214,0,1,request-000014,5,52.76305549978133,2263.7146310007665,continuous
9357.583237278,9357.58323678,8,batching,2748.176074001094,,batching-continuous-right-skewed-b8-continuous-fcfs,9360.331412854,9359.422008559,18,0,right-skewed,52,0,1,request-000015,18,53.49437029412109,1838.7717790010356,continuous
9357.583253116,9357.583252708,8,batching,2854.035849999491,,batching-continuous-right-skewed-b8-continuous-fcfs,9360.437288558,9360.111265354,7,0,right-skewed,180,0,1,request-000016,7,54.33720066654738,2528.0126460002066,continuous
9357.640208816,9357.640207478,8,batching,3544.6768769998016,,batching-continuous-right-skewed-b8-continuous-fcfs,9361.184884355,9360.48854852,15,0,right-skewed,256,0,1,request-000017,15,49.738273928596755,2848.341041999447,continuous
9357.640347988,9357.640347566,8,batching,2524.6626659991307,,batching-continuous-right-skewed-b8-continuous-fcfs,9360.165010232,9359.897525801,6,0,right-skewed,54,0,1,request-000018,6,53.49688620008237,2257.178234998719,continuous
9357.640364528,9357.640364079,8,batching,3731.9043040006363,,batching-continuous-right-skewed-b8-continuous-fcfs,9361.372268383,9360.331184554,22,0,right-skewed,100,0,1,request-000019,22,49.575420428612105,2690.820474999782,continuous
9357.640379416,9357.640378925,8,batching,2796.9182760007243,,batching-continuous-right-skewed-b8-continuous-fcfs,9360.437297201,9360.057692345,8,0,right-skewed,30,0,1,request-000020,8,54.229265142826726,2417.313420000937,continuous
9357.695630142,9357.695629377,8,batching,2894.747123000343,,batching-continuous-right-skewed-b8-continuous-fcfs,9360.5903765,9360.277939002,7,0,right-skewed,53,0,1,request-000021,7,52.07291633329684,2582.309625000562,continuous
9357.695667723,9357.695667323,8,batching,2949.5639630004007,,batching-continuous-right-skewed-b8-continuous-fcfs,9360.645231286,9360.164766409,10,0,right-skewed,12,0,1,request-000022,10,53.38498633338733,2469.0990859999147,continuous
9357.695683093,9357.695682688,8,batching,3441.080824000892,,batching-continuous-right-skewed-b8-continuous-fcfs,9361.136763512,9360.644967175,11,0,right-skewed,134,0,1,request-000023,11,49.17963370007783,2949.2844870001136,continuous
9361.628602288,9361.628601608,8,batching,1139.0529720010818,,batching-continuous-right-skewed-b8-continuous-fcfs,9362.76765458,9361.785313786,19,0,right-skewed,46,0,2,request-000000,19,54.5744885555703,156.7121780008165,continuous
9361.785460478,9361.785459397,8,batching,769.9683999999252,,batching-continuous-right-skewed-b8-continuous-fcfs,9362.555427797,9362.077255609,10,0,right-skewed,80,0,2,request-000001,10,53.13024311120292,291.7962119990989,continuous
9361.785513531,9361.785513148,8,batching,715.7733690000896,,batching-continuous-right-skewed-b8-continuous-fcfs,9362.501286517,9361.899307205,12,0,right-skewed,17,0,2,request-000002,12,54.72539199995067,113.79405700063216,continuous
9361.785531531,9361.78553106,8,batching,609.3782929983718,,batching-continuous-right-skewed-b8-continuous-fcfs,9362.394909353,9362.020914728,8,0,right-skewed,49,0,2,request-000003,8,53.42780357126945,235.38366799948562,continuous
9361.785546517,9361.785546065,8,batching,982.1196759985469,,batching-continuous-right-skewed-b8-continuous-fcfs,9362.767665741,9362.020916684,15,0,right-skewed,61,0,2,request-000004,15,53.33921835712577,235.37061899878609,continuous
9361.785563179,9361.78556276,8,batching,1791.644307999377,,batching-continuous-right-skewed-b8-continuous-fcfs,9363.577207068,9362.662473794,18,0,right-skewed,248,0,2,request-000005,18,53.8078396470262,876.9110339999315,continuous
9361.785701094,9361.785700526,8,batching,1683.1428000004962,,batching-continuous-right-skewed-b8-continuous-fcfs,9363.468843326,9362.130004922,26,0,right-skewed,81,0,2,request-000006,26,53.55353615996137,344.304396001462,continuous
9361.785714637,9361.785714237,8,batching,1256.8675680013257,,batching-continuous-right-skewed-b8-continuous-fcfs,9363.042581805,9361.962995835,21,0,right-skewed,36,0,2,request-000007,21,53.97929850005312,177.28159800026333,continuous
9361.843110418,9361.843109377,8,batching,2003.2150210008695,,batching-continuous-right-skewed-b8-continuous-fcfs,9363.846324398,9362.555150921,25,0,right-skewed,45,0,2,request-000008,25,53.798894875020174,712.0415440003853,continuous
9361.843161415,9361.843160862,8,batching,2160.6116330003715,,batching-continuous-right-skewed-b8-continuous-fcfs,9364.003772495,9362.714941468,25,0,right-skewed,57,0,2,request-000009,25,53.701292791629385,871.7806060012663,continuous
9361.843178082,9361.843177481,8,batching,2647.7196650012047,,batching-continuous-right-skewed-b8-continuous-fcfs,9364.490897146,9363.149675005,26,0,right-skewed,169,0,2,request-000010,26,53.64888564006833,1306.4975239994965,continuous
9361.843378455,9361.84337797,8,batching,2218.0992889989284,,batching-continuous-right-skewed-b8-continuous-fcfs,9364.061477259,9362.930110251,22,0,right-skewed,41,0,2,request-000011,22,53.874619428565246,1086.7322809990583,continuous
9361.843394133,9361.84339387,8,batching,2484.3807550005295,,batching-continuous-right-skewed-b8-continuous-fcfs,9364.327774625,9362.930111726,27,0,right-skewed,36,0,2,request-000012,27,53.75626534616738,1086.7178560001776,continuous
9361.843405583,9361.843405259,8,batching,2432.3055910008406,,batching-continuous-right-skewed-b8-continuous-fcfs,9364.27571085,9363.201531104,21,0,right-skewed,35,0,2,request-000013,21,53.708987300069566,1358.1258449994493,continuous
9361.899572304,9361.899570377,8,batching,2535.141874001056,,batching-continuous-right-skewed-b8-continuous-fcfs,9364.434712251,9364.221556619,5,0,right-skewed,214,0,2,request-000014,5,53.28890800001318,2321.986242001003,continuous
9361.899722981,9361.899722454,8,batching,2802.33206199955,,batching-continuous-right-skewed-b8-continuous-fcfs,9364.702054516,9363.794606409,18,0,right-skewed,52,0,2,request-000015,18,53.379300411774345,1894.8839549993863,continuous
9361.899740404,9361.899739963,8,batching,2907.2007260001556,,batching-continuous-right-skewed-b8-continuous-fcfs,9364.806940689,9364.490671611,7,0,right-skewed,180,0,2,request-000016,7,52.71151300015239,2590.9316479992412,continuous
9361.963188793,9361.963187578,8,batching,3586.0147519997554,,batching-continuous-right-skewed-b8-continuous-fcfs,9365.54920233,9364.85769325,15,0,right-skewed,256,0,2,request-000017,15,49.393505714241265,2894.5056720003777,continuous
9361.963270812,9361.96327035,8,batching,2581.7992700012837,,batching-continuous-right-skewed-b8-continuous-fcfs,9364.54506962,9364.275447543,6,0,right-skewed,54,0,2,request-000018,6,53.924415400251746,2312.177193000025,continuous
9361.963297783,9361.963297255,8,batching,3729.3330209995474,,batching-continuous-right-skewed-b8-continuous-fcfs,9365.692630276,9364.650173852,22,0,right-skewed,100,0,2,request-000019,22,49.640782095247275,2686.8765969993547,continuous
9361.963314616,9361.963313975,8,batching,2843.634774999373,,batching-continuous-right-skewed-b8-continuous-fcfs,9364.80694875,9364.434491961,8,0,right-skewed,30,0,2,request-000020,8,53.2081127143361,2471.17798599902,continuous
9362.021115835,9362.021114774,8,batching,2938.3190640000976,,batching-continuous-right-skewed-b8-continuous-fcfs,9364.959433838,9364.650176027,7,0,right-skewed,53,0,2,request-000021,7,51.54296849984045,2629.061253001055,continuous
9362.02117227,9362.021171888,8,batching,2989.543096999114,,batching-continuous-right-skewed-b8-continuous-fcfs,9365.010714985,9364.544820389,10,0,right-skewed,12,0,2,request-000022,10,51.76606622222203,2523.6485009991156,continuous
9362.021189708,9362.021189347,8,batching,3479.353792999973,,batching-continuous-right-skewed-b8-continuous-fcfs,9365.50054314,9365.010482392,11,0,right-skewed,134,0,2,request-000023,11,49.00607480012695,2989.2930449987034,continuous
9365.957555294,9365.957554626,8,batching,1107.798286999241,,batching-continuous-right-skewed-b8-continuous-fcfs,9367.065352913,9366.117222211,19,0,right-skewed,46,0,3,request-000000,19,52.67392788886759,159.66758499962452,continuous
9366.117389033,9366.117387982,8,batching,736.4331030003086,,batching-continuous-right-skewed-b8-continuous-fcfs,9366.853821085,9366.391525181,10,0,right-skewed,80,0,3,request-000001,10,51.366211555634635,274.1371989995969,continuous
9366.117439613,9366.117439254,8,batching,684.4594110007165,,batching-continuous-right-skewed-b8-continuous-fcfs,9366.801898665,9366.228364163,12,0,right-skewed,17,0,3,request-000002,12,52.139500181841534,110.92490900045959,continuous
9366.117457265,9366.117456833,8,batching,580.4171579984541,,batching-continuous-right-skewed-b8-continuous-fcfs,9366.697873991,9366.33806153,8,0,right-skewed,49,0,3,request-000003,8,51.40178014283135,220.6046969986346,continuous
9366.11747112,9366.117470758,8,batching,947.8934810013016,,batching-continuous-right-skewed-b8-continuous-fcfs,9367.065364239,9366.338062682,15,0,right-skewed,61,0,3,request-000004,15,51.95011121434488,220.59192400047323,continuous
9366.11748545,9366.117485128,8,batching,1893.9492980007344,,batching-continuous-right-skewed-b8-continuous-fcfs,9368.011434426,9366.958115643,18,0,right-skewed,248,0,3,request-000005,18,61.959928411798664,840.6305150001572,continuous
9366.117620024,9366.117619504,8,batching,1790.227817999039,,batching-continuous-right-skewed-b8-continuous-fcfs,9367.907847322,9366.442655665,26,0,right-skewed,81,0,3,request-000006,26,58.607666280004196,325.03616099893406,continuous
9366.117632835,9366.11763255,8,batching,1386.7441349993896,,batching-continuous-right-skewed-b8-continuous-fcfs,9367.504376685,9366.284326374,21,0,right-skewed,36,0,3,request-000007,21,61.002515549989766,166.69382399959431,continuous
9366.173743763,9366.173742868,8,batching,2102.036386999316,,batching-continuous-right-skewed-b8-continuous-fcfs,9368.275779255,9366.853599931,25,0,right-skewed,45,0,3,request-000008,25,59.25747183331017,679.8570629998721,continuous
9366.173786062,9366.17378554,8,batching,2257.5611539996316,,batching-continuous-right-skewed-b8-continuous-fcfs,9368.431346694,9367.010563167,25,0,right-skewed,57,0,3,request-000009,25,59.19931362503424,836.7776269988099,continuous
9366.173802009,9366.173801646,8,batching,2733.866701999432,,batching-continuous-right-skewed-b8-continuous-fcfs,9368.907668348,9367.606949038,26,0,right-skewed,169,0,3,request-000010,26,52.028772400008165,1433.1473919992277,continuous
9366.173919344,9366.17391901,8,batching,2309.876384000745,,batching-continuous-right-skewed-b8-continuous-fcfs,9368.483795394,9367.401466796,22,0,right-skewed,41,0,3,request-000011,22,51.53945704764088,1227.5477860002866,continuous
9366.173932083,9366.173931858,8,batching,2574.334598999485,,batching-continuous-right-skewed-b8-continuous-fcfs,9368.748266457,9367.40146816,27,0,right-skewed,36,0,3,request-000012,27,51.7999344999855,1227.5363019998622,continuous
9366.173942848,9366.173942653,8,batching,2521.3449019993277,,batching-continuous-right-skewed-b8-continuous-fcfs,9368.695287555,9367.658356036,21,0,right-skewed,35,0,3,request-000013,21,51.84657595000317,1484.4133829992643,continuous
9366.228490922,9366.228490133,8,batching,2624.9648479988537,,batching-continuous-right-skewed-b8-continuous-fcfs,9368.853454981,9368.643015252,5,0,right-skewed,214,0,3,request-000014,5,52.60993224965205,2414.5251190002455,continuous
9366.228658462,9366.22865799,8,batching,2895.766370000274,,batching-continuous-right-skewed-b8-continuous-fcfs,9369.12442436,9368.222460164,18,0,right-skewed,52,0,3,request-000015,18,53.05671741178444,1993.8021739999385,continuous
9366.228675165,9366.22867479,8,batching,2998.4879280000314,,batching-continuous-right-skewed-b8-continuous-fcfs,9369.227162718,9368.90746334,7,0,right-skewed,180,0,3,request-000016,7,53.283229666703846,2678.7885499998083,continuous
9366.284466212,9366.284465414,8,batching,3686.470428998291,,batching-continuous-right-skewed-b8-continuous-fcfs,9369.970935843,9369.278124182,15,0,right-skewed,256,0,3,request-000017,15,49.48654721426595,2993.658767998568,continuous
9366.284546451,9366.284545808,8,batching,2676.742751000347,,batching-continuous-right-skewed-b8-continuous-fcfs,9368.961288559,9368.695023121,6,0,right-skewed,54,0,3,request-000018,6,53.25308760002372,2410.4773130002286,continuous
9366.28456484,9366.284564381,8,batching,3834.163649000402,,batching-continuous-right-skewed-b8-continuous-fcfs,9370.11872803,9369.072221766,22,0,right-skewed,100,0,3,request-000019,22,49.83363161902941,2787.6573850007844,continuous
9366.284581634,9366.284581214,8,batching,2942.589627000416,,batching-continuous-right-skewed-b8-continuous-fcfs,9369.227170841,9368.853248193,8,0,right-skewed,30,0,3,request-000020,8,53.41752114301406,2568.6669789993175,continuous
9366.338181936,9366.338181337,8,batching,3042.0009049994405,,batching-continuous-right-skewed-b8-continuous-fcfs,9369.380182242,9369.072224061,7,0,right-skewed,53,0,3,request-000021,7,51.3263634999627,2734.0427239996643,continuous
9366.338218005,9366.338217705,8,batching,3093.9275849996193,,batching-continuous-right-skewed-b8-continuous-fcfs,9369.43214529,9368.961059726,10,0,right-skewed,12,0,3,request-000022,10,52.34284044450356,2622.8420209990873,continuous
9366.338232946,9366.338232513,8,batching,3583.6910079997324,,batching-continuous-right-skewed-b8-continuous-fcfs,9369.921923521,9369.431905288,11,0,right-skewed,134,0,3,request-000023,11,49.00182330002281,3093.6727749995043,continuous
9370.379504325,9370.379503627,8,batching,1111.722216999624,,batching-continuous-right-skewed-b8-continuous-fcfs,9371.491225844,9370.53278491,19,0,right-skewed,46,0,4,request-000000,19,53.24671855558134,153.28128299915988,continuous
9370.532918988,9370.532917918,8,batching,751.1422779989516,,batching-continuous-right-skewed-b8-continuous-fcfs,9371.284060196,9370.814388264,10,0,right-skewed,80,0,4,request-000001,10,52.18577022222033,281.4703459989687,continuous
9370.532967076,9370.532966811,8,batching,698.9304319995426,,batching-continuous-right-skewed-b8-continuous-fcfs,9371.231897243,9370.650261698,12,0,right-skewed,17,0,4,request-000002,12,52.87595863641896,117.29488699893409,continuous
9370.532982673,9370.532982311,8,batching,595.3433989998302,,batching-continuous-right-skewed-b8-continuous-fcfs,9371.12832571,9370.758085361,8,0,right-skewed,49,0,4,request-000003,8,52.89147842865662,225.10304999923392,continuous
9370.53299586,9370.532995507,8,batching,958.2406340014131,,batching-continuous-right-skewed-b8-continuous-fcfs,9371.491236141,9370.758087199,15,0,right-skewed,61,0,4,request-000004,15,52.36778157151483,225.0916920002055,continuous
