admitted_s,arrival_s,backend,batch_size,e2e_ms,error,finished_s,first_token_s,output_tokens,preemptions,prompt_tokens,recomputed_tokens,repeat,request_id,requested_output_tokens,tpot_ms,ttft_ms,workload
13789.57152781,13789.571527514,triton-int8,8,9637.319440000283,,13799.208846954,13793.965662807,32,0,128,0,0,request-000003,32,169.13497248383317,4394.135293001455,128x32
13789.571540804,13789.571540421,triton-int8,8,9637.311876998865,,13799.208852298,13793.965664627,32,0,128,0,0,request-000004,32,169.13508616128257,4394.1242059991055,128x32
13793.073056905,13793.073055622,triton-int8,8,6331.771085999208,,13799.404826708,13797.40182715,32,0,128,0,0,request-000005,32,64.61288896770706,4328.7715280002885,128x32
13793.073116895,13793.07311619,triton-int8,8,6331.7228670002805,,13799.404839057,13797.401829462,32,0,128,0,0,request-000006,32,64.61321274195319,4328.713271999732,128x32
13793.073134732,13793.073134233,triton-int8,8,6331.711216000258,,13799.404845449,13797.401831344,32,0,128,0,0,request-000007,32,64.61335822584054,4328.697110999201,128x32
13799.453823146,13799.4538219,triton-int8,8,4489.847590999489,,13803.943669491,13801.288985715,32,0,128,0,1,request-000000,32,85.63496051612029,1835.1638149997598,128x32
13799.453883151,13799.453882758,triton-int8,8,4489.799008000773,,13803.943681766,13801.288991612,32,0,128,0,1,request-000001,32,85.63516625808036,1835.108854000282,128x32
13799.453901632,13799.453901245,triton-int8,8,4489.787667998826,,13803.943688913,13801.28899399,32,0,128,0,1,request-000002,32,85.63532009676207,1835.0927449992014,128x32
13799.453916713,13799.453916188,triton-int8,8,4489.78809899927,,13803.943704287,13801.288996029,32,0,128,0,1,request-000003,32,85.63575025806541,1835.0798409992422,128x32
13799.453932246,13799.453931915,triton-int8,8,4489.778598999692,,13803.943710514,13801.288998635,32,0,128,0,1,request-000004,32,85.63586706452864,1835.066719999304,128x32
13800.399779971,13800.399778948,triton-int8,8,3737.4382830003015,,13804.137217231,13802.138561425,32,0,128,0,1,request-000005,32,64.47276793551282,1738.782476999404,128x32
13800.399835598,13800.399835175,triton-int8,8,3737.401807000424,,13804.137236982,13802.138563422,32,0,128,0,1,request-000006,32,64.473340645148,1738.7282470008358,128x32
13800.399855261,13800.399854846,triton-int8,8,3737.3870569990686,,13804.137241903,13802.138565008,32,0,128,0,1,request-000007,32,64.47344822581434,1738.7101619988243,128x32
13804.181811743,13804.181810939,triton-int8,8,4496.117163000235,,13808.677928102,13806.022929794,32,0,128,0,2,request-000000,32,85.64510670968899,1841.118854999877,128x32
13804.181862698,13804.181862372,triton-int8,8,4496.0756950004,,13808.677938067,13806.022936447,32,0,128,0,2,request-000001,32,85.64521354838367,1841.0740750005061,128x32
13804.18187908,13804.181878805,triton-int8,8,4496.065676999933,,13808.677944482,13806.022938865,32,0,128,0,2,request-000002,32,85.64534248386823,1841.060060000018,128x32
13804.181891168,13804.181890911,triton-int8,8,4496.059147999404,,13808.677950059,13806.022941087,32,0,128,0,2,request-000003,32,85.64545070968903,1841.0501759990439,128x32
13804.181904612,13804.181904364,triton-int8,8,4496.051255999191,,13808.67795562,13806.022943203,32,0,128,0,2,request-000004,32,85.64556183873427,1841.0388389984291,128x32
13805.13099787,13805.130996653,triton-int8,8,3742.7348479996,,13808.873731501,13806.878220591,32,0,128,0,2,request-000005,32,64.37131967745259,1747.2239379985695,128x32
13805.131072853,13805.131072506,triton-int8,8,3742.6687170009245,,13808.873741223,13806.878228124,32,0,128,0,2,request-000006,32,64.37139029032785,1747.155618000761,128x32
13805.131094213,13805.131093846,triton-int8,8,3742.651927001134,,13808.873745773,13806.878229677,32,0,128,0,2,request-000007,32,64.37148696773698,1747.1358310012874,128x32
13808.919672772,13808.919672063,triton-int8,8,4519.885918,,13813.439557981,13810.767845879,32,0,128,0,3,request-000000,32,86.18426135487219,1848.1738159989618,128x32
13808.91972524,13808.919724944,triton-int8,8,4519.845061999149,,13813.439570006,13810.767851617,32,0,128,0,3,request-000001,32,86.18446416127675,1848.1266729995696,128x32
13808.919741072,13808.919740726,triton-int8,8,4519.837064999592,,13813.439577791,13810.767853997,32,0,128,0,3,request-000002,32,86.18463851610525,1848.1132710003294,128x32
13808.919759499,13808.919759227,triton-int8,8,4519.824818000416,,13813.439584045,13810.767856395,32,0,128,0,3,request-000003,32,86.18476290323616,1848.0971680000948,128x32
13808.919771762,13808.919771501,triton-int8,8,4519.817929000055,,13813.43958943,13810.76785831,32,0,128,0,3,request-000004,32,86.18487483868047,1848.0868090009608,128x32
13809.872852775,13809.872851645,triton-int8,8,3757.7025320006214,,13813.630554177,13811.623319817,32,0,128,0,3,request-000005,32,64.74949548388513,1750.4681720001827,128x32
13809.872907804,13809.872907409,triton-int8,8,3757.6568169988604,,13813.630564226,13811.62332168,32,0,128,0,3,request-000006,32,64.74975954839583,1750.41427099859,128x32
13809.872926587,13809.872926077,triton-int8,8,3757.642411001143,,13813.630568488,13811.623323085,32,0,128,0,3,request-000007,32,64.74985170972369,1750.3970079997089,128x32
13813.675584157,13813.675583521,triton-int8,8,4573.720616999708,,13818.249304138,13815.527393981,32,0,128,0,4,request-000000,32,87.80355345163937,1851.8104599988874,128x32
13813.675637801,13813.675637552,triton-int8,8,4573.677660000612,,13818.249315212,13815.527399885,32,0,128,0,4,request-000001,32,87.80372022580019,1851.7623330008064,128x32
13813.675654532,13813.675654266,triton-int8,8,4573.666746999152,,13818.249321013,13815.527402094,32,0,128,0,4,request-000002,32,87.80383609677477,1851.7478279991337,128x32
13813.675666532,13813.675666282,triton-int8,8,4573.66048699987,,13818.249326769,13815.527404343,32,0,128,0,4,request-000003,32,87.80394922582819,1851.738060999196,128x32
13813.67567963,13813.675679327,triton-int8,8,4573.652515000504,,13818.249331842,13815.527406801,32,0,128,0,4,request-000004,32,87.80403358064031,1851.7274740006542,128x32
13814.630203553,13814.630202493,triton-int8,8,3812.691328001165,,13818.442893821,13816.388435403,32,0,128,0,4,request-000005,32,66.27285219356934,1758.2329100005154,128x32
13814.630267257,13814.630266878,triton-int8,8,3812.636526999995,,13818.442903405,13816.388437666,32,0,128,0,4,request-000006,32,66.27308835484126,1758.1707879999158,128x32
13814.630285088,13814.63028465,triton-int8,8,3812.6242039998033,,13818.442908854,13816.388439871,32,0,128,0,4,request-000007,32,66.27319300001076,1758.1552209994697,128x32
13818.563605184,13818.563604483,triton-int8,8,20933.33034099851,,13839.496934824,13818.756550227,19,0,46,0,0,request-000000,19,1152.2435887221338,192.94574400009878,right-skewed
13818.756673888,13818.75667284,triton-int8,8,17159.30237000066,,13835.91597521,13832.096284266,10,0,80,0,0,request-000001,10,424.4101048890217,13339.611425999465,right-skewed
13818.756722078,13818.756721655,triton-int8,8,15496.715680001216,,13834.253437335,13824.475569317,12,0,17,0,0,request-000002,12,888.8970925456141,5718.847661999462,right-skewed
13818.756740327,13818.756739892,triton-int8,8,13737.588175999917,,13832.494328068,13830.425844524,8,0,49,0,0,request-000003,8,295.4976491429469,11669.10463199929,right-skewed
13818.756756522,13818.756756121,triton-int8,8,20740.19136700008,,13839.496947488,13830.425846806,15,0,61,0,0,request-000004,15,647.9357630000128,11669.090684999901,right-skewed
13818.756771319,13818.756771013,triton-int8,8,23279.178578999563,,13842.035949592,13837.675140076,18,0,248,0,0,request-000005,18,256.51820682351706,18918.369062999773,right-skewed
13818.756881766,13818.756881466,triton-int8,8,23146.97270099896,,13841.903854167,13832.161784341,26,0,81,0,0,request-000006,26,389.68279303997406,13404.902874999607,right-skewed
13818.756897454,13818.756897054,triton-int8,8,21175.381556000502,,13839.93227861,13827.373991367,21,0,36,0,0,request-000007,21,627.9143621500225,8617.094313000052,right-skewed
13821.647463039,13821.647461868,triton-int8,8,22345.607975999883,,13843.993069844,13835.915695665,25,0,45,0,0,request-000008,25,336.5572574583287,14268.233796999994,right-skewed
13821.647522596,13821.647522162,triton-int8,8,22609.072209999795,,13844.256594372,13839.397511084,25,0,57,0,0,request-000009,25,202.46180366666522,17749.98892199983,right-skewed
13821.647543503,13821.647542973,triton-int8,8,34223.639879000984,,13855.871182852,13840.08654075,26,0,169,0,0,request-000010,26,631.3856840800145,18438.997777000623,right-skewed
13821.647580356,13821.647579969,triton-int8,8,22701.427298999988,,13844.349007268,13839.796991635,22,0,41,0,0,request-000011,22,216.76264919049225,18149.41166599965,right-skewed
13821.647595979,13821.647595694,triton-int8,8,29318.911399999706,,13850.966507094,13839.796993168,27,0,36,0,0,request-000012,27,429.59668946150487,18149.39747400058,right-skewed
13821.64761041,13821.647610211,triton-int8,8,29225.556158000472,,13850.873166369,13841.5563496,21,0,35,0,0,request-000013,21,465.8408384500035,19908.739389000402,right-skewed
13821.647625307,13821.647624927,triton-int8,8,32533.566153999345,,13854.181191081,13849.167397088,5,0,214,0,0,request-000014,5,1253.4484982497816,27519.77216100022,right-skewed
13824.475778839,13824.475777655,triton-int8,8,31941.56792600006,,13856.417345581,13843.925474794,18,0,52,0,0,request-000015,18,734.8159286470678,19449.69713899991,right-skewed
13824.475833905,13824.475833531,triton-int8,8,33729.660561000856,,13858.205494092,13855.870823616,7,0,180,0,0,request-000016,7,389.11174600010173,31394.990085000245,right-skewed
13824.475865983,13824.475865568,triton-int8,8,36349.86379300062,,13860.825729361,13858.296786361,15,0,256,0,0,request-000017,15,180.63878571436882,33820.92079299946,right-skewed
13824.475883457,13824.47588299,triton-int8,8,31489.72731200047,,13855.965610302,13850.872854256,6,0,54,0,0,request-000018,6,1018.5512092000863,26396.971266000037,right-skewed
13827.37422549,13827.374214322,triton-int8,8,33651.71421699961,,13861.025928539,13856.326310493,22,0,100,0,0,request-000019,22,223.7913355238561,28952.09617099863,right-skewed
13827.374304365,13827.374303942,triton-int8,8,30831.20161700026,,13858.205505559,13854.180774133,8,0,30,0,0,request-000020,8,574.9616322859116,26806.47019099888,right-skewed
13827.374322754,13827.374322149,triton-int8,8,32667.382782999994,,13860.041704932,13856.326314934,7,0,53,0,0,request-000021,7,619.2316663333864,28951.992784999675,right-skewed
13827.37434006,13827.374339476,triton-int8,8,32733.626836999974,,13860.107966313,13855.965371242,10,0,12,0,0,request-000022,10,460.28834122221775,28591.031766000015,right-skewed
13827.37435369,13827.374353342,triton-int8,8,33385.7523129991,,13860.760105655,13860.107750646,11,0,134,0,0,request-000023,11,65.23550089987111,32733.39730400039,right-skewed
13861.074461138,13861.074460342,triton-int8,8,2373.202892998961,,13863.447663235,13861.267837274,19,0,46,0,1,request-000000,19,121.10144227780337,193.37693199850037,right-skewed
13861.267951788,13861.267950816,triton-int8,8,1861.2556410007528,,13863.129206457,13862.461306387,10,0,80,0,1,request-000001,10,74.21111888894909,1193.355571000211,right-skewed
13861.267996995,13861.267996694,triton-int8,8,1767.932009001015,,13863.035928703,13861.826671132,12,0,17,0,1,request-000002,12,109.93250645465609,558.6744379997981,right-skewed
13861.268027115,13861.268026811,triton-int8,8,1585.9381539994502,,13862.853964965,13862.36660677,8,0,49,0,1,request-000003,8,69.62259928565929,1098.579958999835,right-skewed
13861.268041547,13861.268041182,triton-int8,8,2179.6333879992744,,13863.44767457,13862.366609006,15,0,61,0,1,request-000004,15,77.2189688571286,1098.567823999474,right-skewed
13861.268055184,13861.268054805,triton-int8,8,3276.4442500010773,,13864.544499055,13863.316395148,18,0,248,0,1,request-000005,18,72.24140629413716,2048.3403430007456,right-skewed
13861.268148485,13861.268147999,triton-int8,8,3143.550315999164,,13864.411698315,13862.526878689,26,0,81,0,1,request-000006,26,75.39278504002141,1258.7306899986288,right-skewed
13861.26816268,13861.26816235,triton-int8,8,2593.1310949999897,,13863.861293445,13862.098903067,21,0,36,0,1,request-000007,21,88.11951889992997,830.7407170013903,right-skewed
13861.546590777,13861.546589804,triton-int8,8,3404.811938000421,,13864.951401742,13863.128969181,25,0,45,0,1,request-000008,25,75.93469004170099,1582.3793769995973,right-skewed
13861.546643845,13861.546643304,triton-int8,8,3674.740574999305,,13865.221383879,13863.381908722,25,0,57,0,1,request-000009,25,76.64479820831123,1835.2654179998353,right-skewed
13861.546660925,13861.546660481,triton-int8,8,5237.049239000044,,13866.78370972,13864.01876145,26,0,169,0,1,request-000010,26,110.59793080006784,2472.1009689983475,right-skewed
13861.546692004,13861.546691414,triton-int8,8,3768.0890550000186,,13865.314780469,13863.721419047,22,0,41,0,1,request-000011,22,75.87435342854103,2174.727633000657,right-skewed
13861.546705179,13861.546704887,triton-int8,8,4595.832267999867,,13866.142537155,13863.721421045,27,0,36,0,1,request-000012,27,93.11985038458751,2174.7161580005923,right-skewed
13861.546717065,13861.546716864,triton-int8,8,4501.784946000043,,13866.04850181,13864.085748651,21,0,35,0,1,request-000013,21,98.13765795006475,2539.0317869987484,right-skewed
13861.546729462,13861.546729055,triton-int8,8,5137.113662000047,,13866.683842717,13865.954893969,5,0,214,0,1,request-000014,5,182.23718700028257,4408.164913998917,right-skewed
13861.826907495,13861.82690618,triton-int8,8,5515.431490999617,,13867.342337671,13864.880281396,18,0,52,0,1,request-000015,18,144.8268397059163,3053.37521599904,right-skewed
13861.826963762,13861.826963231,triton-int8,8,5700.096127999132,,13867.527059359,13866.783472288,7,0,180,0,1,request-000016,7,123.93117849993966,4956.509056999494,right-skewed
13861.82701436,13861.827013875,triton-int8,8,6698.472740001307,,13868.525486615,13867.619441292,15,0,256,0,1,request-000017,15,64.71752307152201,5792.427416999999,right-skewed
13861.827037233,13861.827036764,triton-int8,8,5056.255749999764,,13866.883292514,13866.048215646,6,0,54,0,1,request-000018,6,167.01537359986105,4221.1788820004585,right-skewed
13862.099146472,13862.099145066,triton-int8,8,6618.1741489999695,,13868.717319215,13867.248726057,22,0,100,0,1,request-000019,22,69.93300752384087,5149.580990999311,right-skewed
13862.099215938,13862.099215531,triton-int8,8,5427.854689000014,,13867.52707022,13866.683536578,8,0,30,0,1,request-000020,8,120.50480599983919,4584.32104700114,right-skewed
13862.099233907,13862.099233367,triton-int8,8,5649.55798399933,,13867.748791351,13867.248729615,7,0,53,0,1,request-000021,7,83.34362266668904,5149.4962479991955,right-skewed
13862.099251663,13862.099251204,triton-int8,8,5713.638399000047,,13867.812889603,13866.883066067,10,0,12,0,1,request-000022,10,103.31372622224282,4783.814862999861,right-skewed
13862.099273029,13862.099272463,triton-int8,8,6361.996349000037,,13868.461268812,13867.812695699,11,0,134,0,1,request-000023,11,64.85731129996566,5713.423236000381,right-skewed
13868.764918566,13868.764917909,triton-int8,8,2394.871589000104,,13871.159789498,13868.954844132,19,0,46,0,2,request-000000,19,122.49696477778747,189.92622299992945,right-skewed
13868.954956937,13868.954955932,triton-int8,8,1878.6042020001332,,13870.833560134,13870.158691042,10,0,80,0,2,request-000001,10,74.985454666805,1203.7351099988882,right-skewed
13868.955018842,13868.955018448,triton-int8,8,1783.6129340012121,,13870.738631382,13869.517163896,12,0,17,0,2,request-000002,12,111.04249872732908,562.1454480005923,right-skewed
13868.95503652,13868.955036179,triton-int8,8,1600.732834000155,,13870.555769013,13870.063602106,8,0,49,0,2,request-000003,8,70.30955814298068,1108.5659269992902,right-skewed
13868.955050821,13868.955050511,triton-int8,8,2204.7509540007013,,13871.159801465,13870.063604125,15,0,61,0,2,request-000004,15,78.29981000005708,1108.5536139999022,right-skewed
13868.955065216,13868.955064699,triton-int8,8,3290.2345310012606,,13872.24529923,13871.021181466,18,0,248,0,2,request-000005,18,72.00692729416272,2066.1167670004943,right-skewed
13868.955152267,13868.955151997,triton-int8,8,3149.425165000139,,13872.104577162,13870.224595747,26,0,81,0,2,request-000006,26,75.19925659995351,1269.443750001301,right-skewed
13868.955165746,13868.955165338,triton-int8,8,2610.8131559994945,,13871.565978494,13869.793142158,21,0,36,0,2,request-000007,21,88.64181680000911,837.9768199993123,right-skewed
13869.237951978,13869.237950933,triton-int8,8,3406.7641379988345,,13872.644715071,13870.833345848,25,0,45,0,2,request-000008,25,75.47371762499704,1595.3949149989057,right-skewed
13869.238017588,13869.238017019,triton-int8,8,3678.1253879998985,,13872.916142407,13871.089301163,25,0,57,0,2,request-000009,25,76.11838516671317,1851.2841439987824,right-skewed
13869.238036299,13869.238035499,triton-int8,8,5251.089993000278,,13874.489125492,13871.721165396,26,0,169,0,2,request-000010,26,110.71840384000097,2483.1298970002535,right-skewed
13869.238070523,13869.238070131,triton-int8,8,3772.076905999711,,13873.010147037,13871.43343667,22,0,41,0,2,request-000011,22,75.08144604755563,2195.366539001043,right-skewed
13869.238084961,13869.238084735,triton-int8,8,4604.030386000886,,13873.842115121,13871.433438501,27,0,36,0,2,request-000012,27,92.64140846153168,2195.3537660010625,right-skewed
13869.23809717,13869.238096822,triton-int8,8,4510.223359999145,,13873.748320182,13871.784814428,21,0,35,0,2,request-000013,21,98.17528769999626,2546.71760599922,right-skewed
13869.238109184,13869.238108396,triton-int8,8,5152.1707759984565,,13874.390279172,13873.655867656,5,0,214,0,2,request-000014,5,183.6028789998636,4417.759259999002,right-skewed
13869.517402457,13869.517401201,triton-int8,8,5536.569282001437,,13875.053970483,13872.57881836,18,0,52,0,2,request-000015,18,145.59718370593842,3061.4171590004844,right-skewed
13869.517461425,13869.517460839,triton-int8,8,5724.170430999948,,13875.24163127,13874.488866265,7,0,180,0,2,request-000016,7,125.46083416691545,4971.405425998455,right-skewed
13869.517499377,13869.517498993,triton-int8,8,6750.5927229994995,,13876.268091716,13875.335283979,15,0,256,0,2,request-000017,15,66.629124071369,5817.784986000333,right-skewed
13869.517517679,13869.517517151,triton-int8,8,5069.347058999483,,13874.58686421,13873.748085803,6,0,54,0,2,request-000018,6,167.7556814000127,4230.56865199942,right-skewed
13869.793327961,13869.79332699,triton-int8,8,6669.9871109995,,13876.463314101,13874.959742029,22,0,100,0,2,request-000019,22,71.59867009527045,5166.415038998821,right-skewed
13869.793384546,13869.793383977,triton-int8,8,5448.257272000774,,13875.241641249,13874.389890581,8,0,30,0,2,request-000020,8,121.67866685714606,4596.506604000751,right-skewed
13869.793401848,13869.793401465,triton-int8,8,5677.884791000906,,13875.471286256,13874.95974537,7,0,53,0,2,request-000021,7,85.25681433335801,5166.343905000758,right-skewed
13869.793418289,13869.793417818,triton-int8,8,5742.967063999458,,13875.536384882,13874.586649328,10,0,12,0,2,request-000022,10,105.52617266673931,4793.2315099988045,right-skewed
13869.793433948,13869.793433608,triton-int8,8,6408.743494999726,,13876.202177103,13875.536171062,11,0,134,0,2,request-000023,11,66.60060409994912,5742.737454000235,right-skewed
13876.513922205,13876.513921448,triton-int8,8,2422.7817359987966,,13878.936703184,13876.71428738,19,0,46,0,3,request-000000,19,123.46754466660867,200.36593199984054,right-skewed
13876.71444623,13876.714445033,triton-int8,8,1897.8901930004213,,13878.612335226,13877.93003599,10,0,80,0,3,request-000001,10,75.81102622215339,1215.5909570010408,right-skewed
13876.714501183,13876.714500675,triton-int8,8,1802.085793000515,,13878.516586468,13877.280449958,12,0,17,0,3,request-000002,12,112.37604636368236,565.949283000009,right-skewed
13876.714519827,13876.714519198,triton-int8,8,1617.6779800007353,,13878.332197178,13877.83051468,8,0,49,0,3,request-000003,8,71.6689282858819,1115.995481999562,right-skewed
13876.7145364,13876.714535998,triton-int8,8,2222.1815760003665,,13878.936717574,13877.830516601,15,0,61,0,3,request-000004,15,79.01435521437504,1115.980602999116,right-skewed
13876.714553842,13876.714553274,triton-int8,8,3334.06004400058,,13880.048613318,13878.804269249,18,0,248,0,3,request-000005,18,73.19670994119781,2089.7159750002174,right-skewed
13876.714680458,13876.714679968,triton-int8,8,3199.5621340010985,,13879.914242102,13877.995941783,26,0,81,0,3,request-000006,26,76.73201276003965,1281.2618150001072,right-skewed
13876.714697576,13876.714697074,triton-int8,8,2637.708524000118,,13879.352405598,13877.55931629,21,0,36,0,3,request-000007,21,89.65446539996265,844.619216000865,right-skewed
13876.996694169,13876.996692438,triton-int8,8,3453.3867469999677,,13880.450079185,13878.612079341,25,0,45,0,3,request-000008,25,76.58332683339115,1615.38690299858,right-skewed
13876.996761345,13876.996760829,triton-int8,8,3729.8268569993525,,13880.726587686,13878.870802377,25,0,57,0,3,request-000009,25,77.3243878750236,1874.041547998786,right-skewed
13876.996780274,13876.996779741,triton-int8,8,5312.999387999298,,13882.309779129,13879.513956031,26,0,169,0,3,request-000010,26,111.83292392001022,2517.1762899990426,right-skewed
13876.996824393,13876.996823869,triton-int8,8,3824.0023479993397,,13880.820826217,13879.21552539,22,0,41,0,3,request-000011,22,76.44289652376929,2218.7015210001846,right-skewed
13876.996839494,13876.996839185,triton-int8,8,4662.634364000041,,13881.659473549,13879.215527742,27,0,36,0,3,request-000012,27,93.99791565381467,2218.68855700086,right-skewed
13876.996854062,13876.996853733,triton-int8,8,4564.114662998691,,13881.560968396,13879.580283208,21,0,35,0,3,request-000013,21,99.03425939992303,2583.42947500023,right-skewed
13876.996867857,13876.996867489,triton-int8,8,5210.210133998771,,13882.207077623,13881.46718833,5,0,214,0,3,request-000014,5,184.97232324989454,4470.320840999193,right-skewed
13876.996886339,13876.996886052,triton-int8,8,5873.992171998907,,13882.870878224,13880.384200613,18,0,52,0,3,request-000015,18,146.27515358819545,3387.3145609995845,right-skewed
13877.280756343,13877.280754633,triton-int8,8,5778.137330000391,,13883.058891963,13882.309472146,7,0,180,0,3,request-000016,7,124.9033028334452,5028.7175129997195,right-skewed
13877.280839583,13877.280839103,triton-int8,8,6777.675526000166,,13884.058514629,13883.151869988,15,0,256,0,3,request-000017,15,64.7603314999807,5871.030885000437,right-skewed
13877.280861784,13877.280861172,triton-int8,8,5127.238826000394,,13882.408099998,13881.560724975,6,0,54,0,3,request-000018,6,169.47500460009906,4279.863802999898,right-skewed
13877.280877313,13877.280876925,triton-int8,8,6973.451286999989,,13884.254328212,13882.777912956,22,0,100,0,3,request-000019,22,70.30548838095758,5497.03603099988,right-skewed
13877.280894149,13877.280893705,triton-int8,8,5778.010044999974,,13883.05890375,13882.206700057,8,0,30,0,3,request-000020,8,121.74338471413648,4925.806352001018,right-skewed
13877.559536111,13877.559535082,triton-int8,8,5724.772888999723,,13883.284307971,13882.777915945,7,0,53,0,3,request-000021,7,84.39867099999294,5218.380862999766,right-skewed
13877.559592603,13877.559591961,triton-int8,8,5790.225667999039,,13883.349817629,13882.407803853,10,0,12,0,3,request-000022,10,104.66819733321447,4848.2118920001085,right-skewed
13877.55961003,13877.559609691,triton-int8,8,6433.620036999855,,13883.993229728,13883.349617803,11,0,134,0,3,request-000023,11,64.36119249992771,5790.008112000578,right-skewed
13884.304365674,13884.304364979,triton-int8,8,2406.2538859998313,,13886.710618865,13884.498179237,19,0,46,0,4,request-000000,19,122.91331266664605,193.81425800020224,right-skewed
13884.498301977,13884.49830094,triton-int8,8,1889.2555040001753,,13886.387556444,13885.70814431,10,0,80,0,4,request-000001,10,75.49023711120147,1209.843369999362,right-skewed
13884.498349141,13884.498348821,triton-int8,8,1794.9227190001693,,13886.29327154,13885.06681008,12,0,17,0,4,request-000002,12,111.49649636370833,568.4612589993776,right-skewed
13884.498365176,13884.498364797,triton-int8,8,1612.3516389998258,,13886.110716436,13885.613120353,8,0,49,0,4,request-000003,8,71.08515471424782,1114.755556000091,right-skewed
13884.498378514,13884.498378192,triton-int8,8,2212.2517240004527,,13886.710629916,13885.613122652,15,0,61,0,4,request-000004,15,78.39337600008938,1114.7444599992014,right-skewed
13884.498391949,13884.498391614,triton-int8,8,3327.584467999259,,13887.825976082,13886.576057785,18,0,248,0,4,request-000005,18,73.5246057059104,2077.666170998782,right-skewed
13884.498482959,13884.498482731,triton-int8,8,3192.8182980009296,,13887.691301029,13885.778450141,26,0,81,0,4,request-000006,26,76.51403552001284,1279.9674100006087,right-skewed
13884.498497674,13884.498497168,triton-int8,8,2628.687334999995,,13887.127184503,13885.343738566,21,0,36,0,4,request-000007,21,89.17229685002894,845.2413979994162,right-skewed
13884.783893353,13884.783892191,triton-int8,8,3444.1932489989995,,13888.22808544,13886.387341138,25,0,45,0,4,request-000008,25,76.69767925002209,1603.4489469984692,right-skewed
13884.783955924,13884.783955455,triton-int8,8,3715.4742300008365,,13888.499429685,13886.643260314,25,0,57,0,4,request-000009,25,77.34039045832712,1859.3048590009857,right-skewed
13884.783973258,13884.783972757,triton-int8,8,5279.571515999123,,13890.063544273,13887.28394439,26,0,169,0,4,request-000010,26,111.18399532002513,2499.971632998495,right-skewed
13884.784003391,13884.784003013,triton-int8,8,3809.9466410003515,,13888.593949654,13886.985294916,22,0,41,0,4,request-000011,22,76.60260657143053,2201.2919030003104,right-skewed
13884.784032477,13884.784032216,triton-int8,8,4640.317989000323,,13889.424350205,13886.985296506,27,0,36,0,4,request-000012,27,93.80975765382642,2201.264290000836,right-skewed
13884.784045243,13884.784044976,triton-int8,8,4545.620638999026,,13889.329665615,13887.349846283,21,0,35,0,4,request-000013,21,98.99096660001305,2565.8013069987646,right-skewed
13884.784058832,13884.784058355,triton-int8,8,5181.687664999117,,13889.96574602,13889.236351178,5,0,214,0,4,request-000014,5,182.34871049980939,4452.29282299988,right-skewed
13885.067096253,13885.067095,triton-int8,8,5556.524579000325,,13890.623619579,13888.161694866,18,0,52,0,4,request-000015,18,144.81910076478124,3094.5998659990437,right-skewed
13885.067161306,13885.067160686,triton-int8,8,5741.457502999765,,13890.808618189,13890.06324228,7,0,180,0,4,request-000016,7,124.22931816642328,4996.081594001225,right-skewed
13885.067204181,13885.067203834,triton-int8,8,6753.072348999922,,13891.820276183,13890.901580411,15,0,256,0,4,request-000017,15,65.62112657138641,5834.376577000512,right-skewed
13885.067231215,13885.067230672,triton-int8,8,5094.468639999832,,13890.161699312,13889.329387665,6,0,54,0,4,request-000018,6,166.46232940001937,4262.156992999735,right-skewed
13885.343945481,13885.343944147,triton-int8,8,6671.715960999791,,13892.015660108,13890.527699235,22,0,100,0,4,request-000019,22,70.8552796667001,5183.755087999089,right-skewed
13885.344011917,13885.344011463,triton-int8,8,5464.617761001136,,13890.808629224,13889.96544203,8,0,30,0,4,request-000020,8,120.45531342872502,4621.430567000061,right-skewed
13885.344048697,13885.344048234,triton-int8,8,5690.423968000687,,13891.034472202,13890.527702598,7,0,53,0,4,request-000021,7,84.46160066675172,5183.654364000176,right-skewed
13885.344066093,13885.344065698,triton-int8,8,5756.126297999799,,13891.100191996,13890.16145933,10,0,12,0,4,request-000022,10,104.30362955553898,4817.393631999948,right-skewed
13885.34407947,13885.344078902,triton-int8,8,6411.2133309990895,,13891.755292233,13891.099974592,11,0,134,0,4,request-000023,11,65.53176409997832,5755.895689999306,right-skewed
